2306,＜調味料類＞　食酢類　果実酢　バルサミコ酢,0.5,0,19.4
2307,＜調味料類＞　食酢類　果実酢　ぶどう酢,0.1,0,1.2
2308,＜調味料類＞　食酢類　果実酢　りんご酢,0.1,0,2.4
2309,＜調味料類＞　だし類　あごだし,0.1,0,0
2310,＜調味料類＞　だし類　かつおだし　荒節,0.4,0,0
2311,＜調味料類＞　だし類　かつおだし　本枯れ節,0.5,0,0
2312,＜調味料類＞　だし類　昆布だし　水出し,0.1,0,0.9
2313,＜調味料類＞　だし類　昆布だし　煮出し,0.1,0,1.3
2314,＜調味料類＞　だし類　かつお・昆布だし　荒節・昆布だし,0.3,0,0.3
2315,＜調味料類＞　だし類　かつお・昆布だし　本枯れ節・昆布だし,0.3,0,0.4
2316,＜調味料類＞　だし類　しいたけだし,0.1,0,0.9
2317,＜調味料類＞　だし類　煮干しだし,0.1,0.1,0
2318,＜調味料類＞　だし類　鶏がらだし,0.9,0.4,0
2319,＜調味料類＞　だし類　中華だし,0.8,0,0
2320,＜調味料類＞　だし類　洋風だし,1.3,0,0.3
2321,＜調味料類＞　だし類　固形ブイヨン,7,4.3,42.1
2322,＜調味料類＞　だし類　顆粒おでん用,9.6,0.1,31.7
2323,＜調味料類＞　だし類　顆粒中華だし,12.6,1.6,36.6
2324,＜調味料類＞　だし類　顆粒和風だし,24.2,0.3,31.1
2325,＜調味料類＞　だし類　なべつゆ　ストレート　しょうゆ味,1,0,4.1
2326,＜調味料類＞　だし類　めんつゆ　ストレート,2.2,0,8.7
2327,＜調味料類＞　だし類　めんつゆ　二倍濃縮,3.4,0,14.4
2328,＜調味料類＞　だし類　めんつゆ　三倍濃縮,4.5,0,20
2329,＜調味料類＞　だし類　ラーメンスープ　濃縮　しょうゆ味　ストレートしょうゆ味,3.3,11.7,9.9
2330,＜調味料類＞　だし類　ラーメンスープ　濃縮　みそ味　ストレートみそ味,6.4,11,16.8
2331,＜調味料類＞　調味ソース類　甘酢,0.1,0,28.4
2332,＜調味料類＞　調味ソース類　エビチリの素,1.2,1.4,9.5
2333,＜調味料類＞　調味ソース類　オイスターソース,7.7,0.3,18.3
2334,＜調味料類＞　調味ソース類　黄身酢,6.3,13.1,20
2335,＜調味料類＞　調味ソース類　魚醤油　いかなごしょうゆ,13.9,0,2.1
2336,＜調味料類＞　調味ソース類　魚醤油　いしる　いしり,12.8,0,4.2
2337,＜調味料類＞　調味ソース類　魚醤油　しょっつる,6.1,0,1.1
2338,＜調味料類＞　調味ソース類　魚醤油　ナンプラー,9.1,0.1,2.7
2339,＜調味料類＞　調味ソース類　ごま酢,4,8,29.9
2340,＜調味料類＞　調味ソース類　ごまだれ,7.2,15.1,29.2
2341,＜調味料類＞　調味ソース類　三杯酢,0.9,0,17.8
2342,＜調味料類＞　調味ソース類　二杯酢,3.5,0,7.6
2343,＜調味料類＞　調味ソース類　すし酢　ちらし・稲荷用,0.1,0,34.9
2344,＜調味料類＞　調味ソース類　すし酢　にぎり用,0.2,0,14.3
2345,＜調味料類＞　調味ソース類　すし酢　巻き寿司・箱寿司用,0.1,0,23.8
2346,＜調味料類＞　調味ソース類　中華風合わせ酢,3,3.4,24.8
2347,＜調味料類＞　調味ソース類　デミグラスソース,2.9,3,11
2348,＜調味料類＞　調味ソース類　テンメンジャン,8.5,7.7,38.1
2349,＜調味料類＞　調味ソース類　冷やし中華のたれ,2.1,1.2,23.1
2350,＜調味料類＞　調味ソース類　ホワイトソース,1.8,6.2,9.2
2351,＜調味料類＞　調味ソース類　ぽん酢しょうゆ,3.4,0.1,7.4
2352,＜調味料類＞　調味ソース類　ぽん酢しょうゆ　市販品,3.7,0,10.8
2353,＜調味料類＞　調味ソース類　マーボー豆腐の素,4.2,6.3,10.4
2354,＜調味料類＞　調味ソース類　マリネ液,0.1,0,10.9
2355,＜調味料類＞　調味ソース類　ミートソース,3.8,5,10.1
2356,＜調味料類＞　調味ソース類　焼きそば粉末ソース,5.6,0.7,62.4
2357,＜調味料類＞　調味ソース類　焼き鳥のたれ,3.3,0,28.5
2358,＜調味料類＞　調味ソース類　焼き肉のたれ,4.3,2.2,32.3
2359,＜調味料類＞　調味ソース類　みたらしのたれ,0.9,0,30.8
2360,＜調味料類＞　調味ソース類　ゆずこしょう,1.3,0.8,9.3
2361,＜調味料類＞　トマト加工品類　トマトピューレー,1.9,0.1,9.9
2362,＜調味料類＞　トマト加工品類　トマトペースト,3.8,0.1,22
2363,＜調味料類＞　トマト加工品類　トマトケチャップ,1.6,0.2,27.6
2364,＜調味料類＞　トマト加工品類　トマトソース,2,0.2,8.5
2365,＜調味料類＞　トマト加工品類　チリソース,1.8,0.1,26.3
2366,＜調味料類＞　ドレッシング類　半固形状ドレッシング　マヨネーズ　全卵型,1.4,76,3.6
2367,＜調味料類＞　ドレッシング類　半固形状ドレッシング　マヨネーズ　卵黄型,2.5,74.7,0.6
2368,＜調味料類＞　ドレッシング類　半固形状ドレッシング　マヨネーズタイプ調味料　低カロリータイプ,2.9,28.3,3.3
2369,＜調味料類＞　ドレッシング類　分離液状ドレッシング　フレンチドレッシング　分離液状,0,31.5,12.4
2370,＜調味料類＞　ドレッシング類　分離液状ドレッシング　和風ドレッシング　分離液状,1.9,14.5,9.3
2371,＜調味料類＞　ドレッシング類　分離液状ドレッシング　和風ドレッシングタイプ調味料　ノンオイルタイプ,3.1,0.1,16.1
2372,＜調味料類＞　ドレッシング類　乳化液状ドレッシング　ごまドレッシング,2.7,38.3,15
2373,＜調味料類＞　ドレッシング類　乳化液状ドレッシング　サウザンアイランドドレッシング,0.3,39.2,12.8
2374,＜調味料類＞　ドレッシング類　乳化液状ドレッシング　フレンチドレッシング　乳化液状,0.1,38.8,9.3
2375,＜調味料類＞　みそ類　米みそ　甘みそ,9.7,3,37.9
2376,＜調味料類＞　みそ類　米みそ　淡色辛みそ,12.5,6,21.9
2377,＜調味料類＞　みそ類　米みそ　赤色辛みそ,13.1,5.5,21.1
2378,＜調味料類＞　みそ類　米みそ　だし入りみそ,11,5.6,20.6
2379,＜調味料類＞　みそ類　米みそ　だし入りみそ　減塩,10.3,5.1,22.2
2380,＜調味料類＞　みそ類　麦みそ,9.7,4.3,30
2381,＜調味料類＞　みそ類　豆みそ,17.2,10.5,14.5
2382,＜調味料類＞　みそ類　減塩みそ,11,5.9,25.7
2383,＜調味料類＞　みそ類　即席みそ　粉末タイプ,21.9,9.3,43
2384,＜調味料類＞　みそ類　即席みそ　ペーストタイプ,8.9,3.7,15.4
2385,＜調味料類＞　みそ類　辛子酢みそ,5,2.1,44.6
2386,＜調味料類＞　みそ類　ごまみそ,9.4,9.9,32.9
2387,＜調味料類＞　みそ類　酢みそ,4.9,1.5,44.8
2388,＜調味料類＞　みそ類　練りみそ,5.5,1.7,59.1
2389,＜調味料類＞　ルウ類　カレールウ,6.5,34.1,44.7
2390,＜調味料類＞　ルウ類　ハヤシルウ,5.8,33.2,47.5
2391,＜調味料類＞　その他　お茶漬けの素　さけ,20.2,3.7,37.1
2392,＜調味料類＞　その他　キムチの素,5.3,1,26
2393,＜調味料類＞　その他　酒かす,14.9,1.5,23.8
2394,＜調味料類＞　その他　即席すまし汁,18.3,0.8,30.5
2395,＜調味料類＞　その他　ふりかけ　たまご,23.4,21.9,39.7
2396,＜調味料類＞　その他　みりん風調味料,0.1,0,55.7
2397,＜調味料類＞　その他　料理酒,0.2,0,4.7
2398,＜香辛料類＞　オールスパイス　粉,5.6,5.6,75.2
2399,＜香辛料類＞　オニオンパウダー,8.8,1.1,79.8
2400,＜香辛料類＞　からし　粉,33,14.3,43.7
2401,＜香辛料類＞　からし　練り,5.9,14.5,40.1
2402,＜香辛料類＞　からし　練りマスタード,4.8,10.6,13.1
2403,＜香辛料類＞　からし　粒入りマスタード,7.6,16,12.7
2404,＜香辛料類＞　カレー粉,13,12.2,63.3
2405,＜香辛料類＞　クローブ　粉,7.2,13.6,66.4
2406,＜香辛料類＞　こしょう　黒　粉,11,6,66.6
2407,＜香辛料類＞　こしょう　白　粉,10.1,6.4,70.1
2408,＜香辛料類＞　こしょう　混合　粉,10.6,6.2,68.3
2409,＜香辛料類＞　さんしょう　粉,10.3,6.2,69.6
2410,＜香辛料類＞　シナモン　粉,3.6,3.5,79.6
2411,＜香辛料類＞　しょうが　粉,7.8,4.9,72.5
2412,＜香辛料類＞　しょうが　おろし,0.7,0.6,8.6
2413,＜香辛料類＞　セージ　粉,6.4,10.1,66.9
2414,＜香辛料類＞　タイム　粉,6.5,5.2,69.8
2415,＜香辛料類＞　チリパウダー,15,8.2,60.1
2416,＜香辛料類＞　とうがらし　粉,16.2,9.7,66.8
2417,＜香辛料類＞　ナツメグ　粉,5.7,38.5,47.5
2418,＜香辛料類＞　にんにく　ガーリックパウダー　食塩無添加,19.9,0.8,73.8
2419,＜香辛料類＞　にんにく　ガーリックパウダー　食塩添加,19.9,0.8,73.8
2420,＜香辛料類＞　にんにく　おろし,4.7,0.5,37
2421,＜香辛料類＞　バジル　粉,21.1,2.2,50.6
2422,＜香辛料類＞　パセリ　乾,28.7,2.2,51.6
2423,＜香辛料類＞　パプリカ　粉,15.5,11.6,55.6
2424,＜香辛料類＞　わさび　粉　からし粉入り,16.5,4.4,69.7
2425,＜香辛料類＞　わさび　練り,3.3,10.3,39.8
2426,＜その他＞　酵母　パン酵母　圧搾,16.5,1.5,12.1
2427,＜その他＞　酵母　パン酵母　乾燥,37.1,6.8,43.1
2428,＜その他＞　ベーキングパウダー,0,1.2,29
2429,和風料理　和え物類　青菜の白和え,4.2,3.4,10.5
2430,和風料理　和え物類　いんげんのごま和え,3.7,3.4,9.1
2431,和風料理　和え物類　わかめとねぎの酢みそ和え,3.8,0.9,16.3
2432,和風料理　汁物類　とん汁,1.5,1.5,2
2433,和風料理　酢の物類　紅白なます,0.6,0.6,7.2
2434,和風料理　煮物類　卯の花いり,4.4,4.1,10.7
2435,和風料理　煮物類　親子丼の具,8.4,5.2,5.6
2436,和風料理　煮物類　牛飯の具,4.1,9.4,6.4
2437,和風料理　煮物類　切り干し大根の煮物,2.3,2.5,5.7
2438,和風料理　煮物類　きんぴらごぼう,1.4,4.5,11.3
2439,和風料理　煮物類　ぜんまいのいため煮,3.4,4.2,8.7
2440,和風料理　煮物類　筑前煮,4.4,3.5,10.2
2441,和風料理　煮物類　肉じゃが,4.3,1.3,13
2442,和風料理　煮物類　ひじきのいため煮,3.1,4,9.9
2443,和風料理　その他　アジの南蛮漬け,8.1,6.1,6.2
2444,和風料理　その他　松前漬け　しょうゆ漬,17,1.4,24.7
2445,洋風料理　カレー類　チキンカレー,5.6,8.8,8.4
2446,洋風料理　カレー類　ビーフカレー,2.4,9,8.1
2447,洋風料理　カレー類　ポークカレー,2.8,8.6,7.7
2448,洋風料理　コロッケ類　カニクリームコロッケ,5.1,17.1,22
2449,洋風料理　コロッケ類　コーンクリームコロッケ,5.1,16,23.4
2450,洋風料理　コロッケ類　ポテトコロッケ,5.3,12.6,25.2
2451,洋風料理　シチュー類　チキンシチュー,6.2,8,7.8
2452,洋風料理　シチュー類　ビーフシチュー,4.1,12.6,7.1
2453,洋風料理　素揚げ類　ミートボール,10.2,12.5,13.4
2454,洋風料理　スープ類　かぼちゃのクリームスープ,1.5,3.9,10.1
2455,洋風料理　スープ類　コーンクリームスープ　コーンクリームスープ,1.7,2.6,8.5
2456,洋風料理　スープ類　コーンクリームスープ　粉末タイプ,8.1,13.7,67.4
2457,洋風料理　ハンバーグステーキ類　合いびきハンバーグ,13.4,12.2,10
2458,洋風料理　ハンバーグステーキ類　チキンハンバーグ,12.6,10.2,8.5
2459,洋風料理　ハンバーグステーキ類　豆腐ハンバーグ,9.9,9.2,8.4
2460,洋風料理　フライ類　いかフライ,13.3,11.3,19.7
2461,洋風料理　フライ類　えびフライ,15.9,11.6,20.5
2462,洋風料理　フライ類　白身フライ,9.7,21.8,16.2
2463,洋風料理　フライ類　メンチカツ,10.7,18.7,18.7
2464,洋風料理　フライ用冷凍食品　いかフライ　冷凍,10.6,2,21.4
2465,洋風料理　フライ用冷凍食品　えびフライ　冷凍,10.2,1.9,20.3
2466,洋風料理　フライ用冷凍食品　コロッケ　クリームコロッケ　冷凍,4.7,6.3,20.9
2467,洋風料理　フライ用冷凍食品　コロッケ　ポテトコロッケ　冷凍,4.6,4.9,25.3
2468,洋風料理　フライ用冷凍食品　白身フライ　冷凍,11.6,2.7,19.3
2469,洋風料理　フライ用冷凍食品　メンチカツ　冷凍,9.9,7.2,23
2470,洋風料理　その他　えびグラタン,5.5,6.9,12.1
2471,洋風料理　その他　えびピラフ,3.3,2.3,29.8
2472,中国料理　点心類　ぎょうざ,6.9,11.3,22.3
2473,中国料理　点心類　しゅうまい,9.1,9.2,19.5
2474,中国料理　点心類　中華ちまき,5.9,5.5,27.7
2475,中国料理　菜類　酢豚,4.6,3.3,7.6
2476,中国料理　菜類　八宝菜,5.8,3.2,3.8
2477,中国料理　菜類　麻婆豆腐,7.8,6.8,3.8
2478,韓国料理　和え物類　もやしのナムル,3.1,4.5,5.7
